Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Price_Per_Kilometer
4523,Mitsubishi Pajero Sport 4X4,Coimbatore,2015,53497,Diesel,Manual,First,13.5 kmpl,2477 CC,175.56 bhp,7.0,34.6 Lakh,16.42,0.0003069330990522833
4527,Mercedes-Benz GLE 350d,Chennai,2016,29000,Diesel,Automatic,First,11.57 kmpl,2987 CC,254.79 bhp,5.0,92.79 Lakh,65.0,0.0022413793103448275
4532,Maruti Wagon R VXI AMT,Kolkata,2017,17000,Petrol,Automatic,First,22.5 kmpl,998 CC,67 bhp,5.0,5.8 Lakh,3.95,0.0002323529411764706
4541,BMW 3 Series 320d,Mumbai,2011,51000,Diesel,Automatic,First,22.69 kmpl,1995 CC,190 bhp,5.0,47.87 Lakh,10.5,0.00020588235294117648
4551,BMW 5 Series 520d Luxury Line,Coimbatore,2011,51602,Diesel,Automatic,First,22.48 kmpl,1995 CC,190 bhp,5.0,63.71 Lakh,17.27,0.00033467695050579436
4554,BMW 3 Series Luxury Line,Pune,2016,70000,Diesel,Automatic,Second,21.76 kmpl,1995 CC,190 bhp,5.0,62.11 Lakh,27.0,0.0003857142857142857
4560,Honda Jazz V,Kochi,2017,36973,Petrol,Manual,First,18.2 kmpl,1199 CC,88.7 bhp,5.0,8.71 Lakh,6.8,0.00018391799421199254
4563,Maruti Wagon R VXI,Mumbai,2014,43628,Petrol,Manual,First,22.5 kmpl,998 CC,67.04 bhp,5.0,5.61 Lakh,3.16,7.243054918859449e-05
4570,Maruti Vitara Brezza ZDi Plus AMT Dual Tone,Chennai,2018,3300,Diesel,Automatic,First,24.3 kmpl,1248 CC,88.5 bhp,5.0,12.88 Lakh,11.5,0.0034848484848484847
4571,Maruti Alto K10 LXI,Delhi,2016,35027,Petrol,Manual,First,24.07 kmpl,998 CC,67.1 bhp,5.0,3.91 Lakh,3.0,8.56482142347332e-05
4590,Maruti Vitara Brezza ZDi,Bangalore,2017,45000,Diesel,Manual,First,24.3 kmpl,1248 CC,88.5 bhp,5.0,11 Lakh,9.75,0.00021666666666666666
4601,BMW X1 sDrive 20d xLine,Coimbatore,2019,15456,Diesel,Automatic,First,20.68 kmpl,1995 CC,190 bhp,5.0,48.18 Lakh,36.64,0.002370600414078675
4612,Hyundai Grand i10 1.2 CRDi Asta,Kochi,2015,81828,Diesel,Manual,First,24.0 kmpl,1186 CC,73.97 bhp,5.0,8.68 Lakh,5.43,6.635870362223199e-05
4633,Renault KWID 1.0 RXT Optional,Jaipur,2016,26000,Petrol,Manual,First,21.7 kmpl,999 CC,67 bhp,5.0,4.78 Lakh,3.0,0.00011538461538461538
4649,Honda WRV i-VTEC VX,Hyderabad,2017,15000,Petrol,Manual,First,17.5 kmpl,1199 CC,88.7 bhp,5.0,10.83 Lakh,8.9,0.0005933333333333334
4652,Volkswagen Vento 1.6 Comfortline,Kochi,2012,60818,Petrol,Manual,First,16.09 kmpl,1598 CC,103.5 bhp,5.0,11.05 Lakh,3.59,5.9028577066000194e-05
4680,Maruti Ertiga VDI,Pune,2016,54161,Diesel,Manual,First,25.47 kmpl,1248 CC,88.50 bhp,7.0,11.27 Lakh,7.64,0.000141060910987611
4685,Volkswagen Vento 1.6 Comfortline,Kochi,2018,20488,Petrol,Manual,Second,16.09 kmpl,1598 CC,103.5 bhp,5.0,11.48 Lakh,7.64,0.0003729012104646622
4689,Toyota Fortuner 2.8 2WD MT,Coimbatore,2017,72668,Diesel,Manual,First,14.24 kmpl,2755 CC,174.5 bhp,7.0,37.17 Lakh,28.85,0.000397011064017174
4695,Toyota Etios Cross 1.4L VD,Bangalore,2014,57464,Diesel,Manual,First,23.59 kmpl,1364 CC,67.06 bhp,5.0,9.99 Lakh,5.75,0.00010006264791869692
4706,Toyota Innova Crysta 2.8 ZX AT,Chennai,2016,80000,Diesel,Automatic,First,11.36 kmpl,2755 CC,171.5 bhp,7.0,26.95 Lakh,19.5,0.00024375
4724,Hyundai Xcent 1.2 VTVT E,Pune,2018,40000,Petrol,Manual,First,20.14 kmpl,1197 CC,81.86 bhp,5.0,6.71 Lakh,5.0,0.000125
4728,Hyundai Verna VTVT 1.6 SX Option,Kochi,2019,12336,Petrol,Manual,First,17.0 kmpl,1591 CC,121.3 bhp,5.0,13.6 Lakh,11.88,0.0009630350194552529
4731,Nissan Micra Active XV,Pune,2018,24000,Petrol,Manual,First,19.69 kmpl,1198 CC,67.04 bhp,5.0,6.99 Lakh,4.0,0.00016666666666666666
4734,Volkswagen Vento 1.5 TDI Highline,Chennai,2011,121311,Diesel,Manual,First,20.64 kmpl,1498 CC,108.5 bhp,5.0,14.32 Lakh,2.9,2.390549908911805e-05
4748,Tata Tiago 1.2 Revotron XT Option,Coimbatore,2019,16698,Petrol,Manual,First,23.84 kmpl,1199 CC,84 bhp,5.0,6.21 Lakh,5.85,0.00035034135824649654
4755,Land Rover Range Rover Evoque 2.0 TD4 HSE Dynamic,Hyderabad,2016,52000,Diesel,Automatic,First,15.68 kmpl,1999 CC,177 bhp,5.0,74.49 Lakh,42.0,0.0008076923076923077
4773,Hyundai Elite i20 Sportz Plus,Kochi,2017,37460,Petrol,Manual,First,18.6 kmpl,1197 CC,81.86 bhp,5.0,8.03 Lakh,6.28,0.00016764548852108918
4778,Mercedes-Benz S-Class S 350 d,Bangalore,2011,47140,Diesel,Automatic,Second,13.5 kmpl,2925 CC,281.61 bhp,5.0,1.71 Cr,30.0,0.0006364022061943148
4780,Hyundai Creta 1.6 SX Option Diesel,Bangalore,2016,93000,Diesel,Manual,First,20.5 kmpl,1582 CC,126.2 bhp,5.0,19.18 Lakh,10.8,0.00011612903225806452
4788,Volvo V40 D3 R Design,Hyderabad,2015,38000,Diesel,Automatic,Second,16.8 kmpl,1969 CC,150 bhp,5.0,37.9 Lakh,24.0,0.0006315789473684211
4795,BMW 3 Series Luxury Line,Kochi,2018,21936,Diesel,Automatic,First,21.76 kmpl,1995 CC,190 bhp,5.0,58.67 Lakh,37.92,0.0017286652078774619
4807,Skoda Superb Style 1.8 TSI AT,Delhi,2013,80000,Petrol,Automatic,Second,14.67 kmpl,1798 CC,177.46 bhp,5.0,32.54 Lakh,7.25,9.0625e-05
4811,Mahindra Thar CRDe,Coimbatore,2017,28599,Diesel,Manual,First,16.55 kmpl,2498 CC,105 bhp,6.0,11.71 Lakh,9.66,0.0003377740480436379
4819,Datsun redi-GO T,Kolkata,2016,15000,Petrol,Manual,First,22.7 kmpl,799 CC,53.64 bhp,5.0,3.98 Lakh,2.25,0.00015
4826,Maruti Alto K10 VXI,Kochi,2015,23876,Petrol,Manual,First,24.07 kmpl,998 CC,67.1 bhp,5.0,4.09 Lakh,3.46,0.00014491539621377115
4841,BMW 3 Series 320d,Hyderabad,2011,89000,Diesel,Automatic,First,22.69 kmpl,1995 CC,190 bhp,5.0,47.2 Lakh,13.95,0.00015674157303370787
4844,Maruti Wagon R VXI 1.2,Kolkata,2014,37000,Petrol,Manual,First,21.5 kmpl,1197 CC,81.80 bhp,5.0,5.56 Lakh,2.8,7.567567567567567e-05
4858,Audi A4 35 TDI Technology,Hyderabad,2017,14000,Diesel,Automatic,First,18.25 kmpl,1968 CC,187.74 bhp,5.0,55.61 Lakh,43.0,0.0030714285714285713
4863,Hyundai Santro D Lite,Chennai,2001,140000,Petrol,Manual,Third,20.3 kmpl,1086 CC,68 bhp,5.0,4.55 Lakh,0.7,4.9999999999999996e-06
4873,Maruti Baleno Alpha,Chennai,2016,16000,Petrol,Manual,First,21.4 kmpl,1197 CC,83.1 bhp,5.0,8.8 Lakh,6.95,0.00043437500000000003
4877,Tata Nexon 1.2 Revotron XZ Plus,Coimbatore,2018,17477,Petrol,Manual,First,17.0 kmpl,1198 CC,108.5 bhp,5.0,11.13 Lakh,9.62,0.0005504377181438461
4880,Maruti Wagon R LXI,Kochi,2014,52431,Petrol,Manual,First,22.5 kmpl,998 CC,67.04 bhp,5.0,4.59 Lakh,3.01,5.740878487917453e-05
4887,Maruti Vitara Brezza ZDi Plus,Kochi,2018,57078,Diesel,Manual,First,24.3 kmpl,1248 CC,88.5 bhp,5.0,11.58 Lakh,10.19,0.00017852762885875467
4894,Maruti Baleno Alpha Diesel,Hyderabad,2017,24000,Diesel,Manual,First,27.39 kmpl,1248 CC,74 bhp,5.0,10.63 Lakh,8.4,0.00035
4902,Maruti Baleno Alpha CVT,Mumbai,2018,3000,Petrol,Automatic,First,21.4 kmpl,1197 CC,83.1 bhp,5.0,10.3 Lakh,8.85,0.00295
4907,Honda City i-VTEC VX,Ahmedabad,2017,29000,Petrol,Manual,First,17.4 kmpl,1497 CC,117.3 bhp,5.0,12.68 Lakh,10.0,0.0003448275862068965
4914,Mercedes-Benz GLC 220d 4MATIC Style,Mumbai,2017,24000,Diesel,Automatic,First,17.9 kmpl,2143 CC,170 bhp,5.0,59.77 Lakh,46.95,0.00195625
4926,Hyundai Creta 1.6 SX Option Executive,Coimbatore,2018,44383,Petrol,Manual,First,15.8 kmpl,1591 CC,121.3 bhp,5.0,17.7 Lakh,13.25,0.0002985377284095262
4929,Hyundai Creta 1.6 SX,Delhi,2016,69000,Petrol,Manual,First,15.8 kmpl,1591 CC,121.3 bhp,5.0,14.23 Lakh,9.7,0.00014057971014492753
4934,Maruti Dzire AMT VDI,Coimbatore,2018,25082,Diesel,Automatic,First,28.4 kmpl,1248 CC,73.75 bhp,5.0,9.62 Lakh,8.37,0.00033370544613667166
4942,Audi A4 35 TDI Premium Plus,Coimbatore,2014,28469,Diesel,Automatic,First,18.25 kmpl,1968 CC,187.74 bhp,5.0,53.14 Lakh,24.37,0.0008560188274965752
4950,Ford Aspire Titanium Diesel,Kolkata,2017,60048,Diesel,Manual,First,26.1 kmpl,1498 CC,99 bhp,5.0,8.91 Lakh,6.0,9.992006394884092e-05
4961,Maruti Dzire AMT ZXI Plus,Coimbatore,2019,8018,Petrol,Automatic,First,22.0 kmpl,1197 CC,81.80 bhp,5.0,10.26 Lakh,8.3,0.001035170865552507
4968,Tata Tiago AMT 1.2 Revotron XZA,Pune,2018,2000,Petrol,Automatic,First,23.84 kmpl,1199 CC,83.83 bhp,5.0,6.94 Lakh,5.0,0.0025
4973,Hyundai Verna CRDi 1.6 SX Option,Hyderabad,2008,109606,Diesel,Manual,First,22.0 kmpl,1582 CC,126.2 bhp,5.0,15.59 Lakh,2.9,2.645840556173932e-05
4978,Honda Amaze V CVT Petrol,Kochi,2019,25717,Petrol,Automatic,First,19.0 kmpl,1199 CC,88.76 bhp,5.0,9.47 Lakh,8.86,0.0003445191896410934
4981,Honda Jazz VX,Chennai,2017,8000,Petrol,Manual,First,18.2 kmpl,1199 CC,88.7 bhp,5.0,9.1 Lakh,7.9,0.0009875
4984,Hyundai Creta 1.6 SX Option Diesel,Coimbatore,2019,24864,Diesel,Manual,First,20.5 kmpl,1582 CC,126.2 bhp,5.0,19.18 Lakh,16.27,0.0006543597168597169
4988,BMW 5 Series 530d M Sport,Hyderabad,2016,27000,Diesel,Automatic,First,18.59 kmpl,2993 CC,265 bhp,5.0,78.31 Lakh,48.0,0.0017777777777777779
4989,Audi A3 35 TDI Premium Plus,Mumbai,2016,39000,Diesel,Automatic,First,20.38 kmpl,1968 CC,143 bhp,5.0,42.89 Lakh,18.9,0.00048461538461538455
4998,Volkswagen Polo 1.5 TDI Comfortline,Jaipur,2015,66000,Diesel,Manual,First,20.14 kmpl,1498 CC,88 bhp,5.0,9.56 Lakh,4.91,7.439393939393939e-05
5002,BMW X3 xDrive 20d xLine,Kochi,2017,36723,Diesel,Automatic,First,18.56 kmpl,1995 CC,190 bhp,5.0,64.76 Lakh,32.57,0.0008869101108297253
5009,Audi Q7 45 TDI Quattro Technology,Pune,2017,59500,Diesel,Automatic,First,14.75 kmpl,2967 CC,245 bhp,7.0,99.92 Lakh,68.0,0.001142857142857143
5018,Honda Jazz VX Diesel,Hyderabad,2017,17151,Diesel,Manual,First,27.3 kmpl,1498 CC,98.6 bhp,5.0,11.05 Lakh,8.4,0.0004897673605037607
5030,Maruti Vitara Brezza LDi,Kochi,2018,32539,Diesel,Manual,First,24.3 kmpl,1248 CC,88.5 bhp,5.0,8.63 Lakh,8.39,0.00025784443283444485
5038,Land Rover Discovery Sport TD4 HSE 7S,Coimbatore,2019,24013,Diesel,Automatic,First,12.81 kmpl,1999 CC,148.31 bhp,7.0,69.22 Lakh,56.14,0.002337900304001999
5049,Jeep Compass 2.0 Sport,Kolkata,2017,27000,Diesel,Manual,First,17.1 kmpl,1956 CC,170 bhp,5.0,18.45 Lakh,15.0,0.0005555555555555556
5059,Maruti Vitara Brezza ZDi,Coimbatore,2017,58829,Diesel,Manual,First,24.3 kmpl,1248 CC,88.5 bhp,5.0,9.89 Lakh,9.05,0.00015383569328052493
5062,Maruti Celerio LXI MT,Kolkata,2018,30000,Petrol,Manual,First,23.1 kmpl,998 CC,67.04 bhp,5.0,4.87 Lakh,3.75,0.000125
5078,Maruti Vitara Brezza ZDi,Coimbatore,2017,21789,Diesel,Manual,First,24.3 kmpl,1248 CC,88.5 bhp,5.0,11 Lakh,9.88,0.00045343980907797517
5079,Hyundai Elite i20 Asta Option,Coimbatore,2019,21134,Petrol,Manual,First,18.6 kmpl,1197 CC,81.86 bhp,5.0,9.78 Lakh,8.78,0.0004154443077505441
5086,Maruti Dzire VDI,Hyderabad,2013,68434,Diesel,Manual,First,28.4 kmpl,1248 CC,73.75 bhp,5.0,9.14 Lakh,5.5,8.036940701990239e-05
5087,Maruti Alto K10 VXI,Pune,2014,17000,Petrol,Manual,First,24.07 kmpl,998 CC,67.1 bhp,5.0,4.48 Lakh,2.1,0.0001235294117647059
5090,Hyundai Verna CRDi 1.6 SX Option,Mumbai,2013,79225,Diesel,Manual,First,22.0 kmpl,1582 CC,126.2 bhp,5.0,15.57 Lakh,5.5,6.94225307668034e-05
5102,Maruti Wagon R VXI,Kochi,2019,31817,Petrol,Manual,First,22.5 kmpl,998 CC,67.04 bhp,5.0,5.12 Lakh,5.34,0.00016783480529276802
5107,Mercedes-Benz GLE 250d,Hyderabad,2016,50000,Diesel,Automatic,First,17.9 kmpl,2143 CC,201.15 bhp,5.0,79.43 Lakh,49.0,0.00098
5111,Tata Zest Quadrajet 1.3 75PS XE,Kolkata,2017,45000,Diesel,Manual,First,22.95 kmpl,1248 CC,74 bhp,5.0,7.94 Lakh,3.75,8.333333333333333e-05
5118,Mercedes-Benz GLE 350d,Bangalore,2016,28541,Diesel,Automatic,First,11.57 kmpl,2987 CC,254.79 bhp,5.0,95.13 Lakh,60.75,0.0021285168704670474
5127,Nissan Micra XV CVT,Kolkata,2011,44000,Petrol,Automatic,First,19.15 kmpl,1198 CC,75.94 bhp,5.0,8.73 Lakh,2.65,6.022727272727272e-05
5133,Tata Zest Revotron 1.2 XT,Coimbatore,2015,27000,Petrol,Manual,First,17.57 kmpl,1193 CC,88.7 bhp,5.0,8.69 Lakh,5.27,0.00019518518518518518
5135,Honda Jazz VX Diesel,Chennai,2016,14980,Diesel,Manual,First,27.3 kmpl,1498 CC,98.6 bhp,5.0,10.81 Lakh,7.4,0.0004939919893190922
5166,Mercedes-Benz CLA 200 CDI Sport,Jaipur,2017,39000,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,5.0,42.4 Lakh,27.0,0.0006923076923076923
5172,Toyota Corolla Altis 1.8 GL,Coimbatore,2015,53920,Petrol,Manual,First,14.28 kmpl,1798 CC,138.03 bhp,5.0,23.37 Lakh,10.77,0.00019974035608308604
5175,BMW 5 Series 530d M Sport,Chennai,2010,58000,Diesel,Automatic,First,18.59 kmpl,2993 CC,265 bhp,5.0,79.78 Lakh,11.75,0.00020258620689655172
5181,Tata Zest Revotron 1.2T XM,Kochi,2015,39208,Petrol,Manual,First,17.57 kmpl,1193 CC,88.7 bhp,5.0,7.63 Lakh,4.52,0.00011528259538869618
5183,Honda City i-VTEC VX,Coimbatore,2013,38622,Petrol,Manual,First,17.4 kmpl,1497 CC,117.3 bhp,5.0,12.68 Lakh,6.26,0.00016208378644295998
5188,Hyundai Verna CRDi 1.6 AT SX Plus,Bangalore,2012,79000,Diesel,Automatic,First,22.0 kmpl,1582 CC,126.2 bhp,5.0,16.6 Lakh,5.25,6.645569620253165e-05
5200,Renault KWID Climber 1.0 AMT,Coimbatore,2018,38171,Petrol,Automatic,Second,22.5 kmpl,999 CC,67 bhp,5.0,5.72 Lakh,4.99,0.00013072751565324463
5207,Renault KWID 1.0 RXT Optional AMT,Kochi,2017,53105,Petrol,Automatic,First,22.5 kmpl,999 CC,67 bhp,5.0,4.93 Lakh,4.41,8.30430279634686e-05
5211,Mahindra Bolero ZLX,Coimbatore,2017,68557,Diesel,Manual,First,15.96 kmpl,2523 CC,62.1 bhp,7.0,11.28 Lakh,8.14,0.00011873331680207711
5212,Volkswagen Vento 1.5 TDI Highline,Hyderabad,2016,34000,Diesel,Manual,First,20.64 kmpl,1498 CC,108.5 bhp,5.0,14.2 Lakh,8.45,0.0002485294117647059
5229,BMW 3 Series 320d,Bangalore,2012,73000,Diesel,Automatic,First,22.69 kmpl,1995 CC,190 bhp,5.0,48.79 Lakh,12.5,0.00017123287671232877
5230,Ford EcoSport 1.5 Diesel Trend,Kochi,2017,63423,Diesel,Manual,First,23.0 kmpl,1498 CC,98.96 bhp,5.0,10.42 Lakh,7.69,0.00012124938902290967
5237,Hyundai Creta 1.6 SX Option,Kochi,2018,53322,Petrol,Manual,First,15.8 kmpl,1591 CC,121.3 bhp,5.0,16.06 Lakh,12.13,0.0002274858407411575
5241,Ford EcoSport 1.5 Petrol Titanium,Hyderabad,2017,21800,Petrol,Manual,First,17.0 kmpl,1497 CC,121.36 bhp,5.0,11.27 Lakh,8.75,0.00040137614678899085
5249,Ford Freestyle Titanium Plus Petrol,Jaipur,2018,1001,Petrol,Manual,First,19.0 kmpl,1194 CC,94.68 bhp,5.0,8.44 Lakh,7.23,0.007222777222777223
5254,Hyundai Elantra 1.6 SX,Pune,2013,170000,Diesel,Manual,First,22.54 kmpl,1582 CC,126.2 bhp,5.0,20.87 Lakh,7.5,4.411764705882353e-05
5256,Maruti Vitara Brezza ZDi Plus Dual Tone,Pune,2016,85000,Diesel,Manual,First,24.3 kmpl,1248 CC,88.5 bhp,5.0,11.96 Lakh,8.9,0.00010470588235294118
5260,Toyota Etios Cross 1.4L VD,Jaipur,2014,62322,Diesel,Manual,First,23.59 kmpl,1364 CC,67.06 bhp,5.0,9.55 Lakh,4.9,7.862392092679954e-05
5261,Maruti Alto K10 VXI,Kochi,2015,37929,Petrol,Manual,First,24.07 kmpl,998 CC,67.1 bhp,5.0,4.09 Lakh,3.69,9.728703630467452e-05
5262,Tata Tiago 1.2 Revotron XM Option,Chennai,2016,5400,Petrol,Manual,First,23.84 kmpl,1199 CC,84 bhp,5.0,5.45 Lakh,3.98,0.000737037037037037
5266,Volkswagen Ameo 1.2 MPI Highline,Kochi,2017,14576,Petrol,Manual,First,17.0 kmpl,1198 CC,73.75 bhp,5.0,8.38 Lakh,6.69,0.00045897365532382
5267,Honda BRV i-VTEC V CVT,Mumbai,2017,17000,Petrol,Automatic,First,16.0 kmpl,1497 CC,117.3 bhp,7.0,15.02 Lakh,9.5,0.0005588235294117647
5271,Maruti Celerio ZXI Optional AMT,Kochi,2018,12278,Petrol,Automatic,First,23.1 kmpl,998 CC,67.04 bhp,5.0,5.95 Lakh,5.63,0.00045854373676494544
5272,Hyundai Creta 1.6 SX,Coimbatore,2018,17665,Petrol,Manual,First,15.8 kmpl,1591 CC,121.3 bhp,5.0,15.36 Lakh,11.78,0.0006668553637135578
5279,Tata Zest Revotron 1.2T XE,Kolkata,2017,65000,Petrol,Manual,First,17.57 kmpl,1193 CC,88.7 bhp,5.0,6.59 Lakh,4.8,7.384615384615384e-05
5280,Volkswagen Vento 1.6 Comfortline,Kolkata,2014,38000,Petrol,Manual,First,16.09 kmpl,1598 CC,103.5 bhp,5.0,10.94 Lakh,3.49,9.18421052631579e-05
5290,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2016,29647,Diesel,Manual,First,20.14 kmpl,1498 CC,88 bhp,5.0,10.15 Lakh,6.3,0.00021250042162782067
5291,Maruti Baleno RS Petrol,Kochi,2018,43639,Petrol,Manual,First,21.1 kmpl,998 CC,100 bhp,5.0,9.83 Lakh,8.15,0.00018675954994385756
5304,BMW 3 Series Luxury Line,Bangalore,2017,21000,Diesel,Automatic,First,21.76 kmpl,1995 CC,190 bhp,5.0,62.07 Lakh,35.0,0.0016666666666666668
5308,Maruti Dzire VXI,Pune,2013,74000,Petrol,Manual,First,22.0 kmpl,1197 CC,81.80 bhp,5.0,7.67 Lakh,4.5,6.081081081081081e-05
5310,Volkswagen Polo 1.5 TDI Highline,Chennai,2017,25000,Diesel,Manual,First,20.14 kmpl,1498 CC,88 bhp,5.0,9.97 Lakh,6.9,0.00027600000000000004
5313,Audi A6 35 TDI Matrix,Chennai,2015,20000,Diesel,Automatic,First,18.53 kmpl,1968 CC,187.74 bhp,5.0,67.67 Lakh,35.5,0.001775
5314,Hyundai Grand i10 1.2 CRDi Sportz,Kochi,2018,32663,Diesel,Manual,First,24.0 kmpl,1186 CC,73.97 bhp,5.0,8.18 Lakh,6.28,0.00019226647889048772
5316,Tata Bolt Quadrajet XE,Hyderabad,2016,100303,Diesel,Manual,First,22.95 kmpl,1248 CC,74 bhp,5.0,7.43 Lakh,3.7,3.688822866713857e-05
5321,Maruti Eeco 7 Seater Standard,Mumbai,2014,34670,Petrol,Manual,First,15.1 kmpl,1196 CC,73 bhp,7.0,4.71 Lakh,2.9,8.364580328814537e-05
5324,Hyundai Grand i10 1.2 CRDi Sportz,Delhi,2015,59261,Diesel,Manual,First,24.0 kmpl,1186 CC,73.97 bhp,5.0,8.18 Lakh,4.25,7.171664332360237e-05
5328,BMW 3 Series 320d Luxury Line,Hyderabad,2015,47000,Diesel,Automatic,First,22.69 kmpl,1995 CC,190 bhp,5.0,53.68 Lakh,29.5,0.0006276595744680851
5331,Ford Ecosport Signature Edition Diesel,Ahmedabad,2018,13000,Diesel,Manual,First,23.0 kmpl,1498 CC,98.96 bhp,5.0,12.12 Lakh,10.9,0.0008384615384615385
5332,Maruti Celerio ZXI MT,Bangalore,2015,48808,Petrol,Manual,First,23.1 kmpl,998 CC,67.04 bhp,5.0,6.05 Lakh,4.3,8.810031142435665e-05
5339,Hyundai i20 Active SX Dual Tone Petrol,Pune,2019,1000,Petrol,Manual,First,17.19 kmpl,1197 CC,81.86 bhp,5.0,10.25 Lakh,8.6,0.0086
5350,Volkswagen Ameo 1.5 TDI Highline,Pune,2016,20000,Diesel,Manual,First,21.66 kmpl,1498 CC,108.62 bhp,5.0,10.04 Lakh,6.75,0.0003375
5353,Volkswagen Polo GT TSI,Kochi,2015,26323,Petrol,Automatic,First,17.21 kmpl,1197 CC,103.5 bhp,5.0,10.83 Lakh,7.4,0.0002811229723055883
5357,Mahindra Bolero ZLX,Jaipur,2016,65000,Diesel,Manual,First,15.96 kmpl,2523 CC,62.1 bhp,7.0,11.15 Lakh,7.21,0.00011092307692307693
5359,Hyundai Xcent 1.2 CRDi S,Kolkata,2017,51000,Diesel,Manual,First,25.4 kmpl,1186 CC,73.97 bhp,5.0,8.23 Lakh,4.2,8.23529411764706e-05
5366,Toyota Innova Crysta 2.4 GX MT,Hyderabad,2016,73000,Diesel,Manual,First,13.68 kmpl,2393 CC,147.8 bhp,7.0,19.37 Lakh,16.5,0.00022602739726027398
5375,Maruti Swift LDI,Jaipur,2015,39437,Diesel,Manual,First,28.4 kmpl,1248 CC,74 bhp,5.0,7.01 Lakh,5.15,0.0001305880264726019
5384,Tata Zest Revotron 1.2T XM,Mumbai,2014,36000,Petrol,Manual,First,17.57 kmpl,1193 CC,88.7 bhp,5.0,7.63 Lakh,3.7,0.00010277777777777778
5393,Hyundai Grand i10 1.2 Kappa Magna,Pune,2010,45252,Petrol,Manual,First,18.9 kmpl,1197 CC,81.86 bhp,5.0,6.8 Lakh,2.25,4.972155926809865e-05
5396,Maruti Ertiga VDI,Kochi,2018,51236,Diesel,Manual,First,25.47 kmpl,1248 CC,88.50 bhp,7.0,10.83 Lakh,8.49,0.00016570380201420877
5415,Maruti Dzire AMT VXI,Chennai,2017,42000,Petrol,Automatic,First,22.0 kmpl,1197 CC,81.80 bhp,5.0,8.13 Lakh,5.5,0.00013095238095238096
5419,Toyota Corolla Altis 1.8 VL CVT,Coimbatore,2016,82725,Petrol,Automatic,First,14.28 kmpl,1798 CC,138.03 bhp,5.0,25.27 Lakh,11.99,0.00014493804774856452
5420,BMW 3 Series Sport,Mumbai,2016,19000,Diesel,Automatic,Second,21.76 kmpl,1995 CC,190 bhp,5.0,57.3 Lakh,29.99,0.0015784210526315788
5427,Maruti Wagon R VXI AMT,Delhi,2016,30000,Petrol,Automatic,First,22.5 kmpl,998 CC,67 bhp,5.0,5.68 Lakh,4.25,0.00014166666666666668
5431,Maruti Vitara Brezza ZDi Plus Dual Tone,Delhi,2016,22000,Diesel,Manual,First,24.3 kmpl,1248 CC,88.5 bhp,5.0,11.75 Lakh,8.25,0.000375
5434,Honda WR-V Edge Edition i-VTEC S,Kochi,2019,13913,Petrol,Manual,First,17.5 kmpl,1199 CC,88.7 bhp,5.0,9.36 Lakh,8.2,0.0005893768418026306
5447,Mercedes-Benz GLA Class 200 d Style,Kochi,2016,26212,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,5.0,38.72 Lakh,24.46,0.0009331603845566917
5448,Tata Zest Revotron 1.2T XMS,Pune,2014,23500,Petrol,Manual,Second,17.57 kmpl,1193 CC,88.7 bhp,5.0,7.7 Lakh,3.9,0.00016595744680851062
5450,Maruti Wagon R VXI AMT1.2,Mumbai,2015,26000,Petrol,Automatic,First,21.5 kmpl,1197 CC,81.80 bhp,5.0,6.43 Lakh,3.65,0.00014038461538461538
5451,Hyundai Xcent 1.2 CRDi S,Kolkata,2016,26000,Diesel,Manual,First,25.4 kmpl,1186 CC,73.97 bhp,5.0,8.23 Lakh,5.0,0.0001923076923076923
5465,Maruti Wagon R VXI,Jaipur,2017,35362,Petrol,Manual,First,22.5 kmpl,998 CC,67.04 bhp,5.0,5.44 Lakh,3.85,0.00010887393246988292
5470,BMW 3 Series 320d,Bangalore,2010,58000,Diesel,Automatic,First,22.69 kmpl,1995 CC,190 bhp,5.0,48.79 Lakh,11.5,0.0001982758620689655
5479,Renault KWID Climber 1.0 AMT,Chennai,2018,14000,Petrol,Automatic,First,22.5 kmpl,999 CC,67 bhp,5.0,5.67 Lakh,4.5,0.0003214285714285714
5484,Hyundai Creta 1.6 SX Option Diesel,Coimbatore,2016,47392,Diesel,Manual,First,20.5 kmpl,1582 CC,126.2 bhp,5.0,19.18 Lakh,13.82,0.0002916103983794733
5507,Maruti Dzire LDI,Pune,2017,48000,Diesel,Manual,First,28.4 kmpl,1248 CC,73.75 bhp,5.0,7.91 Lakh,6.0,0.000125
5509,Renault KWID RXL,Jaipur,2016,26000,Petrol,Manual,First,25.17 kmpl,799 CC,53.3 bhp,5.0,3.96 Lakh,2.55,9.807692307692307e-05
5513,Maruti Alto K10 VXI,Jaipur,2016,35000,Petrol,Manual,First,24.07 kmpl,998 CC,67.1 bhp,5.0,4.24 Lakh,3.0,8.571428571428571e-05
5516,BMW X3 xDrive 20d Luxury Line,Mumbai,2018,1400,Diesel,Automatic,First,18.56 kmpl,1995 CC,190 bhp,5.0,70.55 Lakh,61.25,0.04375
5518,Mini Cooper 3 DOOR S,Kochi,2016,21110,Petrol,Automatic,First,17.44 kmpl,1998 CC,189.08 bhp,4.0,39.27 Lakh,28.95,0.0013713879677877783
